client_id,gender,age,region,city,citizenship,education,job_type
1345250905178582739,F,62.0,42,89,RUSSIA,,
446747677122398803,M,50.0,8,381,RUSSIA,,
-3471097737259913615,F,43.0,47,128,RUSSIA,,
-4415731950115529857,M,58.0,15,103,RUSSIA,PRIMARY_PROFESSIONAL,
8609848040597738537,F,63.0,51,146,RUSSIA,MIDDLE_PROFESSIONAL,
607266446033388408,F,48.0,26,34,RUSSIA,MIDDLE_PROFESSIONAL,
6578435525816485747,F,23.0,20,75,RUSSIA,,
-3800391368772452967,F,48.0,64,4532,RUSSIA,,
-7038501025100725704,F,42.0,17,255,RUSSIA,MIDDLE_PROFESSIONAL,
311561025767484436,F,43.0,21,132,RUSSIA,,
-8996266477019758518,M,51.0,40,78,RUSSIA,HIGHER_PROFESSIONAL,
-6131234793076785145,M,39.0,0,196,RUSSIA,,
7516450363534077235,M,27.0,9,11,RUSSIA,,
-5827919672424509607,F,60.0,-1,-1,RUSSIA,,
5632796229281735298,F,62.0,0,42,RUSSIA,MIDDLE_PROFESSIONAL,
1778939580929627229,M,48.0,29,129,RUSSIA,MIDDLE_PROFESSIONAL,
-4029725647119172041,F,31.0,7,13,RUSSIA,,
-6109080200280672237,F,50.0,0,39,RUSSIA,HIGHER_PROFESSIONAL,
4783302455361465154,M,48.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
3050478428370908689,F,32.0,28,671,RUSSIA,HIGHER_PROFESSIONAL,
-7421370933665598608,M,60.0,28,43,RUSSIA,,
-4532032673731108084,M,44.0,2,1996,RUSSIA,,
-1731567215248102147,M,53.0,22,139,RUSSIA,,
4686448758685092943,M,40.0,17,668,RUSSIA,HIGHER_PROFESSIONAL,
-5124963520286411775,M,38.0,27,1333,RUSSIA,MIDDLE_PROFESSIONAL,
3251456583509745643,M,53.0,23,31,RUSSIA,,
-3596700645447548780,M,43.0,13,275,RUSSIA,MIDDLE_PROFESSIONAL,
5228278779705772805,M,54.0,1,1,RUSSIA,,
3608732005061638536,M,34.0,1,1,RUSSIA,MIDDLE_PROFESSIONAL,
-4930537536307741932,M,40.0,3,205,RUSSIA,,
2725682658061255068,F,65.0,40,78,RUSSIA,,
6171919950804792898,M,46.0,3,205,RUSSIA,FULL_GENERAL,
-7311516440804630028,F,63.0,3,202,RUSSIA,,
3476409083497533519,M,29.0,21,132,RUSSIA,,
5101555256087950399,M,49.0,9,11,RUSSIA,,
-8438573564332380194,M,57.0,0,15,RUSSIA,MIDDLE_PROFESSIONAL,
-9047401233436367959,F,61.0,7,13,RUSSIA,,
2118195980602707241,F,36.0,7,13,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
5727591121811137814,M,30.0,21,160,RUSSIA,,
9078689458698577072,M,30.0,32,697,RUSSIA,,
-6345204748743377074,F,62.0,61,345,RUSSIA,,
-7110259943251873640,M,40.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
4007394377558757874,M,38.0,8,422,RUSSIA,,
8777365204853206755,F,45.0,8,134,RUSSIA,,
-237843724923512460,F,54.0,17,522,RUSSIA,,
-6813199391717103192,M,34.0,7,13,RUSSIA,,
4245062867069331467,M,29.0,7,13,RUSSIA,TWO_AND_MORE_HIGHER,
749050799812547999,M,30.0,25,138,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
-5770991100833651710,F,39.0,0,42,RUSSIA,,
-4841224581221117742,M,43.0,39,274,RUSSIA,,
-6508878189358248320,M,54.0,67,55,RUSSIA,,
-114803836774894426,F,37.0,30,46,RUSSIA,HIGHER_PROFESSIONAL,
1784006075478102127,M,59.0,36,59,RUSSIA,,
7226202272210531797,M,23.0,59,199,RUSSIA,,
8367418043850524031,F,35.0,21,4530,RUSSIA,,
-2625315336623817120,M,39.0,25,33,RUSSIA,,
1440747943920670142,M,60.0,25,33,RUSSIA,,
5544338707706834946,F,34.0,0,15,RUSSIA,,
5117264568779113572,F,40.0,0,15,RUSSIA,,
7139127534979420818,M,31.0,-1,-1,RUSSIA,,
6532369785548449531,F,41.0,3,665,RUSSIA,MIDDLE_PROFESSIONAL,
7932576334475756320,M,55.0,1,928,RUSSIA,HIGHER_PROFESSIONAL,
-5417214795033235574,M,47.0,45,926,RUSSIA,FULL_GENERAL,
4080215437640748058,F,36.0,8,552,RUSSIA,,
2110974561205234817,F,45.0,37,66,RUSSIA,,
8072465037064367329,M,34.0,17,1857,RUSSIA,MIDDLE_PROFESSIONAL,
3478622977372121052,F,36.0,0,375,RUSSIA,HIGHER_PROFESSIONAL,
-840598682100618680,M,42.0,28,585,RUSSIA,MIDDLE_PROFESSIONAL,
-1135563413583417682,M,36.0,40,592,RUSSIA,,
-2751500401752546972,F,59.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
-5131431309160881285,M,40.0,37,60,RUSSIA,,
1448521964753222557,F,65.0,8,324,RUSSIA,,
6861613874173088284,M,27.0,25,33,RUSSIA,,
1014087973394013417,M,54.0,17,522,RUSSIA,MIDDLE_PROFESSIONAL,
-1909730092035341292,F,61.0,18,636,RUSSIA,HIGHER_PROFESSIONAL,
975761707141665914,M,52.0,1,1,RUSSIA,,
-8613460535383664822,F,36.0,0,196,RUSSIA,,
-8822886469167616615,F,32.0,0,140,RUSSIA,MIDDLE_PROFESSIONAL,
-2030309336508548751,F,36.0,42,354,RUSSIA,HIGHER_PROFESSIONAL,
7973598990777527496,F,49.0,8,324,RUSSIA,,
6875350758166992016,F,40.0,37,166,RUSSIA,MIDDLE_PROFESSIONAL,
-4416385163580205280,F,62.0,0,156,RUSSIA,,
-1516978144443620990,M,31.0,47,128,RUSSIA,HIGHER_PROFESSIONAL,
-8581946748076180996,F,32.0,17,1005,RUSSIA,,
2361391150850863447,M,44.0,22,139,RUSSIA,,
573102422064917474,F,37.0,0,40,RUSSIA,HIGHER_PROFESSIONAL,
8647976542845582523,F,49.0,20,104,RUSSIA,,
2518123895355437012,M,43.0,42,89,RUSSIA,HIGHER_PROFESSIONAL,
-7372761467706992809,M,42.0,42,1338,RUSSIA,,
-2583516992393911241,F,32.0,26,163,RUSSIA,HIGHER_PROFESSIONAL,
-3761162745425133770,F,29.0,0,15,RUSSIA,,
8818897388353867817,F,28.0,0,47,RUSSIA,,
-2906771268260067478,M,57.0,7,13,RUSSIA,,
3719291398035137637,F,62.0,3,665,RUSSIA,FULL_GENERAL,
1454853367123687520,F,62.0,1,1,RUSSIA,,
-4216310222520040616,M,44.0,43,1038,RUSSIA,MIDDLE_PROFESSIONAL,
639455863783952481,F,37.0,25,33,RUSSIA,,
476291330154390490,M,56.0,15,20,RUSSIA,FULL_GENERAL,
-2382576918053932298,F,59.0,25,223,RUSSIA,,
-7266326493732368768,M,44.0,65,492,RUSSIA,MIDDLE_PROFESSIONAL,
4526345138194703914,M,34.0,15,576,RUSSIA,,
-1315629952723336589,M,54.0,30,46,RUSSIA,,
-6410392327889575415,M,39.0,20,3530,RUSSIA,,
-6127746703302213306,M,30.0,3,4561,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
8442179085961756754,M,35.0,0,42,RUSSIA,MIDDLE_PROFESSIONAL,
2125323305727715252,F,47.0,10,12,RUSSIA,,
-911081134956076135,M,41.0,40,78,RUSSIA,HIGHER_PROFESSIONAL,
-7699422517530761908,F,51.0,20,473,RUSSIA,,
5633664159318803154,M,32.0,37,60,RUSSIA,MIDDLE_PROFESSIONAL,
-5818259461650459214,F,50.0,25,223,RUSSIA,HIGHER_PROFESSIONAL,
-3208655307347349848,F,51.0,17,25,RUSSIA,HIGHER_PROFESSIONAL,
-6024520425817493057,M,27.0,42,354,RUSSIA,HIGHER_PROFESSIONAL,
8337050282177664147,F,51.0,16,4557,RUSSIA,,
7379987091477648064,F,50.0,11,16,RUSSIA,MIDDLE_PROFESSIONAL,
1529921943006228647,F,53.0,0,41,RUSSIA,,
448027625003450259,M,41.0,7,13,RUSSIA,,
-2216090881406081577,F,49.0,0,264,RUSSIA,MIDDLE_PROFESSIONAL,
6633801460145589385,F,29.0,8,37,RUSSIA,,
4708114672444932771,F,35.0,25,159,RUSSIA,HIGHER_PROFESSIONAL,
-8453679447665002156,F,56.0,0,156,RUSSIA,,
-3727946554233135372,F,36.0,8,882,RUSSIA,,
7416080277877903724,F,43.0,-1,-1,RUSSIA,,
805908607593605675,M,53.0,34,55,RUSSIA,,
-8471176948641574863,F,61.0,16,946,RUSSIA,PRIMARY_PROFESSIONAL,RETIRED
3885516305986432698,M,50.0,42,1190,RUSSIA,MIDDLE_PROFESSIONAL,
-7424557046437999659,F,44.0,0,1031,RUSSIA,MIDDLE_PROFESSIONAL,
4029425881196707320,M,43.0,0,2,RUSSIA,HIGHER_PROFESSIONAL,
962533461334843592,M,51.0,67,1580,RUSSIA,MIDDLE_PROFESSIONAL,
2979727674101518126,M,39.0,7,13,RUSSIA,,
-346464792096647042,F,50.0,45,119,RUSSIA,HIGHER_PROFESSIONAL,
-6183600151756039996,M,43.0,7,13,RUSSIA,MIDDLE_PROFESSIONAL,
5435140056991255910,F,50.0,52,226,RUSSIA,MIDDLE_PROFESSIONAL,
7761043292103389913,F,37.0,0,41,RUSSIA,HIGHER_PROFESSIONAL,
-8268602397620898410,F,34.0,55,358,RUSSIA,HIGHER_PROFESSIONAL,
4337255836679493569,F,29.0,1,2007,RUSSIA,MIDDLE_PROFESSIONAL,
-7837689194513294943,M,52.0,36,59,RUSSIA,,
-1083213059786141543,M,41.0,33,111,RUSSIA,,
4549618219297476217,M,37.0,15,20,RUSSIA,HIGHER_PROFESSIONAL,
-6562413740164094259,F,33.0,7,13,RUSSIA,,
-494786285132027821,F,30.0,3,205,RUSSIA,,
1076672133063996821,F,23.0,47,128,RUSSIA,,
4045724212322030914,F,59.0,14,19,RUSSIA,,
4763919236797995695,F,31.0,37,60,RUSSIA,HIGHER_PROFESSIONAL,
8794289988760583417,M,34.0,19,27,RUSSIA,,
-6707569576628059984,M,56.0,42,89,RUSSIA,,
3944027634923132516,M,38.0,7,13,RUSSIA,MIDDLE_PROFESSIONAL,
2287416158826960795,F,47.0,2,326,RUSSIA,HIGHER_PROFESSIONAL,
-7158068168124849805,M,53.0,7,13,RUSSIA,,
-4220268176007857081,M,42.0,27,1232,RUSSIA,HIGHER_PROFESSIONAL,
7170985582317402950,F,59.0,8,183,RUSSIA,HIGHER_PROFESSIONAL,
5996724482691269018,F,56.0,34,3913,RUSSIA,,
3795651540205895482,M,52.0,1,2643,RUSSIA,MIDDLE_PROFESSIONAL,
-6890540461977455681,M,63.0,1,1,RUSSIA,,
6166785495030363788,M,31.0,8,95,RUSSIA,,
5786001519164647852,F,25.0,61,345,RUSSIA,,
-7934593272262110727,M,39.0,2,3,RUSSIA,,
6407126006666596287,F,35.0,43,2414,RUSSIA,MIDDLE_PROFESSIONAL,
445382448072888603,M,44.0,0,15,RUSSIA,,
9084008028268545129,M,31.0,47,128,RUSSIA,MIDDLE_PROFESSIONAL,
1844684317892583429,M,36.0,47,128,RUSSIA,,
-8597246355134427836,M,54.0,14,19,RUSSIA,,
-3279234667491645273,M,62.0,53,243,RUSSIA,HIGHER_PROFESSIONAL,
2763065166834530308,F,44.0,6,4419,RUSSIA,MIDDLE_PROFESSIONAL,
-6135085137574324555,F,60.0,1,1,RUSSIA,,
3520715673096044953,F,39.0,23,31,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
-6115979033072505443,M,53.0,3,205,RUSSIA,HIGHER_PROFESSIONAL,
-4327701853649991466,F,60.0,40,663,RUSSIA,MIDDLE_PROFESSIONAL,
-7875907025419977655,M,38.0,7,13,RUSSIA,,
-8912518430881018098,M,23.0,30,46,RUSSIA,,
-4609261334434023494,F,35.0,0,0,RUSSIA,,
2961603448578566064,F,40.0,44,450,RUSSIA,,
-1204389456828620280,F,47.0,27,353,RUSSIA,MIDDLE_PROFESSIONAL,
1628915317511348987,M,38.0,7,13,RUSSIA,,
7625934009379375501,F,42.0,61,345,RUSSIA,,
1415540282183125121,F,62.0,3,586,RUSSIA,MIDDLE_PROFESSIONAL,
-4863597500768557482,F,64.0,25,33,RUSSIA,,
5367359161149584872,F,39.0,0,0,RUSSIA,HIGHER_PROFESSIONAL,
-405412616416126669,F,54.0,1,1,RUSSIA,,
6818491662722902463,F,34.0,42,89,RUSSIA,,
4041346091085720852,F,66.0,51,1080,RUSSIA,HIGHER_PROFESSIONAL,RETIRED
1492773812190344512,M,38.0,17,522,RUSSIA,HIGHER_PROFESSIONAL,
-5541343346392229508,M,45.0,8,505,RUSSIA,,
5567121046973529183,F,64.0,25,33,RUSSIA,,
3237159735610395844,F,36.0,0,115,RUSSIA,TWO_AND_MORE_HIGHER,
600911483670956336,M,57.0,53,259,RUSSIA,,
6518542787940698040,M,49.0,0,15,RUSSIA,MIDDLE_PROFESSIONAL,
7075641254790979462,F,31.0,7,13,RUSSIA,,
7056057603310000884,F,33.0,0,15,RUSSIA,,
5523349096704004756,F,42.0,45,3448,RUSSIA,,
6186980281466748702,M,25.0,9,884,RUSSIA,,
-4565725631803259290,F,52.0,69,447,RUSSIA,,
6134249302092634191,F,46.0,24,924,RUSSIA,HIGHER_PROFESSIONAL,
-4453026480020084484,M,44.0,39,112,RUSSIA,,
2115580273680542401,M,37.0,16,84,RUSSIA,,
7446664191625257321,M,33.0,29,129,RUSSIA,,
-6106150476494973582,F,42.0,22,139,RUSSIA,MIDDLE_PROFESSIONAL,
3730050325083053217,F,26.0,25,33,RUSSIA,,
-3148268498988416572,F,26.0,9,4595,RUSSIA,,
3800551419902958762,F,42.0,35,57,RUSSIA,,
3543688119128567515,M,39.0,61,345,RUSSIA,HIGHER_PROFESSIONAL,
4241334546300393838,F,33.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
4350305402071753467,M,59.0,36,620,RUSSIA,MIDDLE_PROFESSIONAL,
108861995100741359,F,49.0,55,364,RUSSIA,HIGHER_PROFESSIONAL,
-285907294383664770,M,36.0,27,353,RUSSIA,HIGHER_PROFESSIONAL,
8316392021235614898,M,41.0,23,1052,RUSSIA,HIGHER_PROFESSIONAL,
5676258381157052148,F,43.0,23,31,RUSSIA,,
5481502682123598719,M,33.0,30,4184,RUSSIA,,
2519341742358405120,F,26.0,1,1,RUSSIA,,
2353731604275933760,F,51.0,29,1923,RUSSIA,,
-3913726683004718027,F,28.0,21,132,RUSSIA,MIDDLE_PROFESSIONAL,
7459680552320068370,F,34.0,20,257,RUSSIA,MIDDLE_PROFESSIONAL,
-5535617682151747656,M,42.0,3,603,RUSSIA,,
9172148472043253895,M,40.0,53,338,RUSSIA,HIGHER_PROFESSIONAL,
8506414141190491960,M,44.0,52,226,RUSSIA,,
-6430577565872218258,M,36.0,6,953,RUSSIA,,
216231048604065721,M,42.0,51,1080,RUSSIA,PRIMARY_PROFESSIONAL,
-2832566267960469222,F,32.0,7,13,RUSSIA,,
3598007939349568138,F,63.0,3,2882,RUSSIA,FULL_GENERAL,
1329836119682168051,M,31.0,1,1,RUSSIA,,
680802429723361032,M,58.0,21,132,RUSSIA,HIGHER_PROFESSIONAL,
-2410905557109926641,F,45.0,13,681,RUSSIA,HIGHER_PROFESSIONAL,
9020221191544141139,F,35.0,56,617,RUSSIA,MIDDLE_PROFESSIONAL,
5051492502888865482,M,54.0,1,793,RUSSIA,MIDDLE_PROFESSIONAL,
4735639742334873080,M,28.0,15,50,RUSSIA,,
-5205213965224014181,F,57.0,21,132,RUSSIA,HIGHER_PROFESSIONAL,
9096139283862589922,M,38.0,7,13,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
7149674192259319889,F,55.0,37,674,RUSSIA,,
-7486296261795299972,M,36.0,0,15,RUSSIA,HIGHER_PROFESSIONAL,
226215281773266625,F,47.0,44,3487,RUSSIA,,
-4982699148628125087,M,56.0,25,33,RUSSIA,,
7571570462227687286,M,34.0,8,1309,RUSSIA,,
2027871124740124139,F,55.0,55,358,RUSSIA,,
-7312033256009091114,F,61.0,26,163,RUSSIA,,
-948983133320686885,M,36.0,14,19,RUSSIA,,
8419517320639697698,F,31.0,39,112,RUSSIA,,
4336284492090635153,F,65.0,1,1,RUSSIA,,
7832724586163682519,M,56.0,0,41,RUSSIA,HIGHER_PROFESSIONAL,
1658262569262041184,F,35.0,36,59,RUSSIA,,
4761100042769791321,F,56.0,58,1296,RUSSIA,PRIMARY_PROFESSIONAL,
-5232399745549167907,M,53.0,26,34,RUSSIA,,
-3229188055056518396,M,47.0,32,53,RUSSIA,,
-8200592409356187092,M,43.0,1,1,RUSSIA,MIDDLE_PROFESSIONAL,
-4581997494121851372,M,40.0,0,48,RUSSIA,,
-3103537257720032685,M,44.0,0,47,RUSSIA,MIDDLE_PROFESSIONAL,
9029064554172320530,M,29.0,29,1039,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
-1978199947527132042,F,45.0,0,15,RUSSIA,HIGHER_PROFESSIONAL,
-1869156063160392743,F,59.0,7,1592,RUSSIA,,
8533536410967079474,F,21.0,21,132,RUSSIA,,
6026362587589424323,M,37.0,6,2104,RUSSIA,,
684515342558393064,F,53.0,25,33,RUSSIA,,
-1215900801122510062,F,62.0,25,33,RUSSIA,,
8008726543256695675,F,54.0,0,542,RUSSIA,MIDDLE_PROFESSIONAL,
5772943065099110282,F,24.0,1,1,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
9087379924921181609,M,43.0,7,13,RUSSIA,,
976489495048888973,M,30.0,1,1,RUSSIA,,
2858806678417929623,M,54.0,27,1141,RUSSIA,HIGHER_PROFESSIONAL,
1228307021918222249,F,31.0,24,32,RUSSIA,HIGHER_PROFESSIONAL,
-8440707036485854685,M,21.0,37,2754,RUSSIA,,
4164957829664909174,F,39.0,25,33,RUSSIA,,
-2475693604870601441,F,38.0,0,140,RUSSIA,,
4698415338672031819,F,59.0,26,34,RUSSIA,,
-7524090563537995306,M,50.0,49,985,RUSSIA,MIDDLE_PROFESSIONAL,
-3081126076491969865,M,39.0,0,0,RUSSIA,MIDDLE_PROFESSIONAL,
469462895202014295,M,40.0,0,42,RUSSIA,,
6684712215329520282,F,53.0,1,1,RUSSIA,,
4084393293561430360,F,36.0,0,42,RUSSIA,HIGHER_PROFESSIONAL,
2387241729976497700,M,34.0,3,205,RUSSIA,,
7375921793428472630,M,52.0,31,52,RUSSIA,MIDDLE_PROFESSIONAL,
-7163968887904393111,F,46.0,0,14,RUSSIA,MIDDLE_PROFESSIONAL,
3689486810264761865,F,34.0,29,129,RUSSIA,,
-652949039722462698,F,35.0,0,2,RUSSIA,HIGHER_PROFESSIONAL,
3389604826517080504,F,32.0,40,937,RUSSIA,HIGHER_PROFESSIONAL,
7125900059393945627,F,36.0,60,1939,RUSSIA,,
-6961293526243421843,F,59.0,20,104,RUSSIA,HIGHER_PROFESSIONAL,
-155736057713312875,M,30.0,42,89,RUSSIA,,
4727504792025258428,M,64.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
8264644590390384943,M,35.0,11,16,RUSSIA,MIDDLE_PROFESSIONAL,
7818992039320587637,F,35.0,37,1631,RUSSIA,,
1468272009749887221,F,59.0,37,674,RUSSIA,MIDDLE_PROFESSIONAL,
-5241377473671993100,M,36.0,3,745,RUSSIA,HIGHER_PROFESSIONAL,
-2168778188274415151,M,55.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
3790148388019552014,F,51.0,21,734,RUSSIA,FULL_GENERAL,
5272369814227447588,F,55.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
320143864696846448,F,46.0,1,1,RUSSIA,,
3401182136158548062,M,38.0,2,3,RUSSIA,,
3929747289298040156,M,49.0,0,264,RUSSIA,FULL_GENERAL,
-4135908410612513038,F,35.0,39,274,RUSSIA,,
3438437513861147099,F,48.0,0,15,RUSSIA,MIDDLE_PROFESSIONAL,
6355117110440124473,F,54.0,8,868,RUSSIA,FULL_GENERAL,
5592549510032355540,M,32.0,61,345,RUSSIA,,
-7829115240557501808,F,39.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
6824521668908802171,F,43.0,43,93,RUSSIA,,
-3313271739128796460,F,34.0,28,43,RUSSIA,,
-18709828401719264,M,41.0,53,259,RUSSIA,,
5075497426575768251,M,42.0,28,65,RUSSIA,HIGHER_PROFESSIONAL,
-2399981052930969253,M,33.0,54,197,RUSSIA,,
998778600088898497,F,39.0,3,205,RUSSIA,HIGHER_PROFESSIONAL,
6576431225417901016,M,49.0,35,57,RUSSIA,,
-3944379676937164361,M,50.0,17,2118,RUSSIA,,
-2489830229808682261,F,28.0,1,1,RUSSIA,,
-2962077845191364986,F,41.0,0,283,RUSSIA,MIDDLE_PROFESSIONAL,
8961229409530322550,F,50.0,0,2,RUSSIA,MIDDLE_PROFESSIONAL,
-7675289132257478135,M,61.0,1,1,RUSSIA,PRIMARY_PROFESSIONAL,
-3911837334802740320,F,31.0,25,33,RUSSIA,HIGHER_PROFESSIONAL,
-1192015369378942721,F,31.0,26,163,RUSSIA,HIGHER_PROFESSIONAL,
883449444501354502,M,61.0,61,1472,RUSSIA,,
-6928819796637697005,M,47.0,25,33,RUSSIA,,
-7132287158804304498,F,56.0,10,12,RUSSIA,,
5255819488036868555,F,58.0,19,155,RUSSIA,MIDDLE_PROFESSIONAL,
4080264957251787957,F,36.0,37,674,RUSSIA,HIGHER_PROFESSIONAL,
5021082040321011168,M,38.0,0,116,RUSSIA,HIGHER_PROFESSIONAL,
-392447095534689807,F,47.0,28,65,RUSSIA,HIGHER_PROFESSIONAL,BUSINESS
2400093344274711714,F,42.0,7,13,RUSSIA,FULL_GENERAL,
-9023667271854732469,F,43.0,33,1565,RUSSIA,,
875598227727375594,F,52.0,0,39,RUSSIA,,
5659050960142843960,M,65.0,0,42,RUSSIA,HIGHER_PROFESSIONAL,
6173302906265753666,F,49.0,39,112,RUSSIA,TWO_AND_MORE_HIGHER,
1271043060609455626,M,60.0,31,1779,RUSSIA,,
7217245005128047980,F,59.0,0,361,RUSSIA,,
3302986673808753355,M,34.0,13,18,RUSSIA,,
-647206635600989210,M,36.0,0,41,RUSSIA,HIGHER_PROFESSIONAL,
7675793478781452613,M,50.0,20,104,RUSSIA,,
-4612831223401795606,F,27.0,55,358,RUSSIA,,
-9149517645123719182,F,43.0,21,348,RUSSIA,,
-1567718349740824117,M,32.0,0,0,RUSSIA,,
-7650496788796195377,M,22.0,37,60,RUSSIA,,
-8191441247791300458,M,49.0,1,1,RUSSIA,MIDDLE_PROFESSIONAL,
-7962260953825955101,F,26.0,25,33,RUSSIA,,
-3909492297944193120,M,37.0,7,13,RUSSIA,,
4475985169489661281,M,57.0,25,33,RUSSIA,MIDDLE_PROFESSIONAL,
1174924437121706709,F,51.0,0,1031,RUSSIA,HIGHER_PROFESSIONAL,
-1254426422293797580,F,25.0,0,42,RUSSIA,HIGHER_PROFESSIONAL,
6398797394034063813,M,63.0,18,2853,RUSSIA,,
-1949519901255072260,F,34.0,3,205,RUSSIA,,
788512969191226753,F,56.0,7,13,RUSSIA,,
6844811948328676696,F,56.0,25,33,RUSSIA,HIGHER_PROFESSIONAL,
-5725808778536933104,F,41.0,0,42,RUSSIA,,
-5240738353863616715,M,46.0,8,95,RUSSIA,HIGHER_PROFESSIONAL,
-9126255249511076355,F,49.0,61,1169,RUSSIA,,
5401684569719409135,M,33.0,35,57,RUSSIA,MIDDLE_PROFESSIONAL,
7275580698349270333,F,27.0,9,11,RUSSIA,MIDDLE_PROFESSIONAL,
-2075031719999677800,M,32.0,2,284,RUSSIA,,
-7681474225956390590,F,32.0,4,190,RUSSIA,MIDDLE_PROFESSIONAL,
4564489366100541564,M,28.0,2,3,RUSSIA,,
-5682786161170710901,M,61.0,7,13,RUSSIA,,
4179982333882676119,M,30.0,16,239,RUSSIA,,
2224183614151396672,M,28.0,9,721,RUSSIA,MIDDLE_PROFESSIONAL,
-4574695361125115032,F,43.0,28,2806,RUSSIA,,
2469589864282116234,F,48.0,0,115,RUSSIA,MIDDLE_PROFESSIONAL,
-8355842260160342128,F,59.0,1,1,RUSSIA,,
1667074754016061271,F,28.0,23,31,RUSSIA,HIGHER_PROFESSIONAL,
6402332837269240203,M,35.0,8,1309,RUSSIA,HIGHER_PROFESSIONAL,
691179966922499606,F,43.0,6,4444,RUSSIA,HIGHER_PROFESSIONAL,
-4941338772098498661,M,52.0,39,274,RUSSIA,HIGHER_PROFESSIONAL,
-8709464687329678317,F,40.0,0,42,RUSSIA,,
-5395580672897819025,M,57.0,8,1823,RUSSIA,,
-2915292014147605887,F,35.0,48,932,RUSSIA,,
3987983590370118126,M,45.0,25,33,RUSSIA,,
6822877043854318359,F,57.0,39,3285,RUSSIA,,
5512950183527144283,F,51.0,20,541,RUSSIA,,
-4155608022389763755,F,33.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
-2540159633261144259,F,62.0,15,20,RUSSIA,,
4206997211203102157,F,34.0,7,13,RUSSIA,MIDDLE_PROFESSIONAL,
1631092894946928266,F,39.0,56,1578,RUSSIA,,
-4039398985428062183,F,34.0,3,238,RUSSIA,HIGHER_PROFESSIONAL,
-9195806533150005350,F,26.0,7,13,RUSSIA,,
7300235614691746947,F,31.0,52,297,RUSSIA,FULL_GENERAL,
8738066606043336242,M,38.0,65,492,RUSSIA,,
230568763205970246,M,37.0,11,16,RUSSIA,MIDDLE_PROFESSIONAL,
6693036390142331135,F,34.0,8,1689,RUSSIA,,
-6458434159921266852,F,40.0,0,161,RUSSIA,HIGHER_PROFESSIONAL,
2170466628673026105,M,53.0,37,3453,RUSSIA,,
340091335609949584,M,64.0,43,93,RUSSIA,HIGHER_PROFESSIONAL,
-5132671447247348082,M,35.0,51,146,RUSSIA,,
1226214787446442504,M,43.0,26,303,RUSSIA,,
-3213070794921236459,F,39.0,7,13,RUSSIA,,
4642253922294609226,M,38.0,20,483,RUSSIA,MIDDLE_PROFESSIONAL,
8594323931735937818,F,54.0,0,15,RUSSIA,,
766753184962241159,F,30.0,15,20,RUSSIA,MIDDLE_PROFESSIONAL,
-3976251468248383396,M,51.0,0,0,RUSSIA,MIDDLE_PROFESSIONAL,
-620043538681015267,F,52.0,21,3264,RUSSIA,MIDDLE_PROFESSIONAL,
-2164923625672673268,F,32.0,28,65,RUSSIA,,
8538828932268717839,M,60.0,0,41,RUSSIA,HIGHER_PROFESSIONAL,
7266302343439353532,M,35.0,6,140,RUSSIA,,
3064856968231940356,M,37.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
-6607289258367119633,F,46.0,22,139,RUSSIA,HIGHER_PROFESSIONAL,
-4694289897233448660,M,62.0,5,611,RUSSIA,,
-3778086707383792739,F,62.0,8,422,RUSSIA,HIGHER_PROFESSIONAL,
9191863932763658376,F,29.0,0,401,RUSSIA,HIGHER_PROFESSIONAL,
5222107378516647745,M,56.0,-1,-1,RUSSIA,MIDDLE_PROFESSIONAL,
-539967085573772213,F,32.0,0,140,RUSSIA,HIGHER_PROFESSIONAL,
7698592600801778619,F,61.0,7,13,RUSSIA,,
-6431804090049974790,M,40.0,18,73,RUSSIA,HIGHER_PROFESSIONAL,
-313024772841111185,F,35.0,0,41,RUSSIA,,
-5229417637103903013,F,54.0,9,185,RUSSIA,,
-8852791677103219734,F,36.0,0,42,RUSSIA,,
1646088150951474382,F,44.0,57,192,RUSSIA,,
7768681617725875097,F,55.0,40,2208,RUSSIA,,
-899998714774726617,M,32.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
-4296213774663062658,M,63.0,0,322,RUSSIA,HIGHER_PROFESSIONAL,
-4583172267800556741,M,30.0,47,128,RUSSIA,,
-4018370817937130465,F,44.0,28,65,RUSSIA,HIGHER_PROFESSIONAL,
-5321282523861230407,M,35.0,25,323,RUSSIA,MIDDLE_PROFESSIONAL,
-142471954890152301,M,40.0,0,156,RUSSIA,,
